"campaignid","sample","caab_code","level_1","level_2","level_3","level_4","level_5","level_6","level_7","level_8","family","genus","species","number"
"2020-10_south-west_BOSS","16","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,5
"2020-10_south-west_BOSS","16","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",4
"2020-10_south-west_BOSS","16","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","16","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,34
"2020-10_south-west_BOSS","16","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,15
"2020-10_south-west_BOSS","16","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,7
"2020-10_south-west_BOSS","17","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","17","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","17","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","17","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",1
"2020-10_south-west_BOSS","17","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",2
"2020-10_south-west_BOSS","17","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,69
"2020-10_south-west_BOSS","17","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,4
"2020-10_south-west_BOSS","180","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2020-10_south-west_BOSS","180","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,76
"2020-10_south-west_BOSS","181","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","181","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,79
"2020-10_south-west_BOSS","189","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","189","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,78
"2020-10_south-west_BOSS","191","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2020-10_south-west_BOSS","191","00000002","Biota","Sessile invertebrates",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","191","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,6
"2020-10_south-west_BOSS","191","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,65
"2020-10_south-west_BOSS","192","00000002","Biota","Sessile invertebrates",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2020-10_south-west_BOSS","192","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","192","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","192","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,73
"2020-10_south-west_BOSS","194","00000002","Biota","Sessile invertebrates",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","194","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","194","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","194","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,75
"2020-10_south-west_BOSS","195","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2020-10_south-west_BOSS","195","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2020-10_south-west_BOSS","195","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",15
"2020-10_south-west_BOSS","195","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",10
"2020-10_south-west_BOSS","195","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","195","80300909","Biota","Macroalgae","Erect fine branching","Green",NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","195","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,29
"2020-10_south-west_BOSS","195","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,14
"2020-10_south-west_BOSS","195","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","199","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2020-10_south-west_BOSS","199","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","199","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",1
"2020-10_south-west_BOSS","199","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",4
"2020-10_south-west_BOSS","199","80300909","Biota","Macroalgae","Erect fine branching","Green",NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","199","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,43
"2020-10_south-west_BOSS","199","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,19
"2020-10_south-west_BOSS","199","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,6
"2020-10_south-west_BOSS","201","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","201","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",1
"2020-10_south-west_BOSS","201","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","201","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","201","80300908","Biota","Macroalgae","Erect fine branching","Brown",NA,NA,NA,NA,NA,NA,NA,3
"2020-10_south-west_BOSS","201","80300909","Biota","Macroalgae","Erect fine branching","Green",NA,NA,NA,NA,NA,NA,NA,4
"2020-10_south-west_BOSS","201","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,11
"2020-10_south-west_BOSS","201","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,28
"2020-10_south-west_BOSS","201","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,29
"2020-10_south-west_BOSS","204","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,27
"2020-10_south-west_BOSS","204","00000002","Biota","Sessile invertebrates",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","204","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","204","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,3
"2020-10_south-west_BOSS","204","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","204","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","204","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,43
"2020-10_south-west_BOSS","206","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","206","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","206","10000909","Biota","Sponges","Cup-likes",NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","206","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","206","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","206","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","206","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,4
"2020-10_south-west_BOSS","206","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,4
"2020-10_south-west_BOSS","206","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,66
"2020-10_south-west_BOSS","207","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2020-10_south-west_BOSS","207","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","207","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",1
"2020-10_south-west_BOSS","207","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2020-10_south-west_BOSS","207","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,4
"2020-10_south-west_BOSS","207","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,9
"2020-10_south-west_BOSS","207","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,57
"2020-10_south-west_BOSS","210","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","210","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2020-10_south-west_BOSS","210","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","210","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",9
"2020-10_south-west_BOSS","210","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",15
"2020-10_south-west_BOSS","210","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","210","80300909","Biota","Macroalgae","Erect fine branching","Green",NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","210","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,26
"2020-10_south-west_BOSS","210","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,13
"2020-10_south-west_BOSS","210","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,9
"2020-10_south-west_BOSS","215","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","215","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,79
"2020-10_south-west_BOSS","216","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2020-10_south-west_BOSS","216","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,7
"2020-10_south-west_BOSS","216","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","216","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,4
"2020-10_south-west_BOSS","216","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,12
"2020-10_south-west_BOSS","216","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,17
"2020-10_south-west_BOSS","216","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,34
"2020-10_south-west_BOSS","217","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","217","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,10
"2020-10_south-west_BOSS","217","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","217","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,5
"2020-10_south-west_BOSS","217","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","217","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,61
"2020-10_south-west_BOSS","218","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","218","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,18
"2020-10_south-west_BOSS","218","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,61
"2020-10_south-west_BOSS","220","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","220","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",14
"2020-10_south-west_BOSS","220","54102005","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Seirococcaceae","Scytothalia","dorycarpa",19
"2020-10_south-west_BOSS","220","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2020-10_south-west_BOSS","220","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,19
"2020-10_south-west_BOSS","220","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,6
"2020-10_south-west_BOSS","220","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,10
"2020-10_south-west_BOSS","220","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,6
"2020-10_south-west_BOSS","222","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","222","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,3
"2020-10_south-west_BOSS","222","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","222","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",2
"2020-10_south-west_BOSS","222","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,3
"2020-10_south-west_BOSS","222","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,17
"2020-10_south-west_BOSS","222","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,48
"2020-10_south-west_BOSS","222","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,4
"2020-10_south-west_BOSS","223","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","223","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","223","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,5
"2020-10_south-west_BOSS","223","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",8
"2020-10_south-west_BOSS","223","80300905","Biota","Macroalgae","Erect coarse branching","Green",NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","223","80300909","Biota","Macroalgae","Erect fine branching","Green",NA,NA,NA,NA,NA,NA,NA,3
"2020-10_south-west_BOSS","223","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,8
"2020-10_south-west_BOSS","223","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,17
"2020-10_south-west_BOSS","223","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","223","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,33
"2020-10_south-west_BOSS","224","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","224","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",3
"2020-10_south-west_BOSS","224","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","224","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,5
"2020-10_south-west_BOSS","224","80300909","Biota","Macroalgae","Erect fine branching","Green",NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","224","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,16
"2020-10_south-west_BOSS","224","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,27
"2020-10_south-west_BOSS","224","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,4
"2020-10_south-west_BOSS","224","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,22
"2020-10_south-west_BOSS","225","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","225","11001000","Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","225","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","225","80300909","Biota","Macroalgae","Erect fine branching","Green",NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","225","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,53
"2020-10_south-west_BOSS","225","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,14
"2020-10_south-west_BOSS","225","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,9
"2020-10_south-west_BOSS","226","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2020-10_south-west_BOSS","226","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","226","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",14
"2020-10_south-west_BOSS","226","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",4
"2020-10_south-west_BOSS","226","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","226","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,29
"2020-10_south-west_BOSS","226","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,11
"2020-10_south-west_BOSS","226","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,3
"2020-10_south-west_BOSS","226","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,10
"2020-10_south-west_BOSS","227","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","227","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","227","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",22
"2020-10_south-west_BOSS","227","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2020-10_south-west_BOSS","227","80300909","Biota","Macroalgae","Erect fine branching","Green",NA,NA,NA,NA,NA,NA,NA,2
"2020-10_south-west_BOSS","227","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,5
"2020-10_south-west_BOSS","227","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,31
"2020-10_south-west_BOSS","227","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,6
"2020-10_south-west_BOSS","227","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,8
"2020-10_south-west_BOSS","228","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2020-10_south-west_BOSS","228","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","228","10000909","Biota","Sponges","Cup-likes",NA,NA,NA,NA,NA,NA,NA,NA,3
"2020-10_south-west_BOSS","228","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2020-10_south-west_BOSS","228","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",3
"2020-10_south-west_BOSS","228","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",2
